tile_id,lat,lon,timestamp,nearest_station_id,elevation_m,forest_cover,water_proximity,altitude_ft
tile_40N_0E,44.513789269588685,3.619616112190945,2012-02-28T12:00:00,ITM00016546,943.5559692382812,0,0.04946122154298128,29229
tile_40N_0E,45.79205981587945,1.6172009596193637,2011-06-20T18:00:00,GMM00010113,374.7536315917969,0,0.007083518212928893,32868
tile_40N_0E,46.83741475107453,9.00074284995243,2010-01-04T00:00:00,ITM00016037,2360.436767578125,0,0.0004551940196363237,34665
tile_40N_0E,44.02955849479228,6.057656270788718,2012-02-28T12:00:00,ITM00016546,577.7168579101562,0,0.08838069191732972,38040
tile_40N_0E,40.49076606535312,5.540741155997043,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,40464
tile_40N_0E,47.139395453935215,9.89487538636878,2010-01-04T00:00:00,ITM00016037,860.4927368164062,0,0.0005439916537442341,30400
tile_40N_0E,48.0500415069439,8.852183118723861,2010-01-04T00:00:00,ITM00016037,856.444580078125,0,1.2367685723933662e-05,41556
tile_40N_0E,41.77080934695031,0.09373120534280743,2018-12-12T00:00:00,SPM00008383,209.39634704589844,0,0.07649988505049288,29373
tile_40N_0E,41.54109191398012,6.901162535804344,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,41506
tile_40N_0E,46.67127816500769,0.5346847500480489,2011-06-20T18:00:00,GMM00010113,130.5428924560547,0,0.022638910968240535,31239
tile_40N_0E,48.469502332402755,6.049955211810554,2011-06-20T18:00:00,GMM00010113,307.5476989746094,0,5.8970664012903926e-05,29186
tile_40N_0E,46.569356904946765,0.3425409538062951,2011-06-20T18:00:00,GMM00010113,110.35449981689453,0,0.03741303039862636,37949
tile_40N_0E,41.29056634578802,7.6985594874605745,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31188
tile_40N_0E,49.097438874216365,2.6561612037140137,2011-06-20T18:00:00,GMM00010113,96.96733093261719,0,0.016204649149347248,41475
tile_40N_0E,40.358853485043426,6.354844346884853,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,29892
tile_40N_0E,44.08838916797445,7.326480792089569,2012-02-28T12:00:00,ITM00016546,1688.770751953125,0,0.35497406771643936,30388
tile_40N_0E,48.409193508061634,4.151375504717437,2011-06-20T18:00:00,GMM00010113,145.11947631835938,0,0.0003193169877264155,34390
tile_40N_0E,48.88284007805848,4.726053798887445,2011-06-20T18:00:00,GMM00010113,184.4450225830078,0,0.0005202274038711959,31345
tile_40N_0E,48.93894227944008,9.665650311434886,2010-01-04T00:00:00,ITM00016037,540.8980712890625,0,2.976142080542416e-06,39034
tile_40N_0E,41.72171933769929,4.70580138494396,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,41392
tile_40N_0E,45.82646765732859,3.7550793571669927,2012-02-28T12:00:00,ITM00016546,764.579833984375,0,0.0017211353098413862,37843
tile_40N_0E,46.658644556756144,9.35175461478925,2010-01-04T00:00:00,ITM00016037,2440.441162109375,0,0.0007475427233322501,40245
tile_40N_0E,49.35771909278601,2.8552960928388815,2011-06-20T18:00:00,GMM00010113,56.880104064941406,0,0.020313832145499495,38478
tile_40N_0E,47.26722555787681,7.277070313222618,2010-01-04T00:00:00,ITM00016037,1081.686767578125,0,6.434519890301494e-05,33033
tile_40N_0E,49.176399316606485,2.1621570509828625,2011-06-20T18:00:00,GMM00010113,128.80882263183594,0,0.05027121653864577,36879
tile_40N_0E,49.335865903327516,7.081127671039502,2011-06-20T18:00:00,GMM00010113,366.4173583984375,0,0.0001957395587338689,38606
tile_40N_0E,49.94721204019695,6.008922446261482,2011-06-20T18:00:00,GMM00010113,404.7233581542969,0,0.004653677167039314,33860
tile_40N_0E,46.13145935418575,1.6071582685910557,2011-06-20T18:00:00,GMM00010113,399.5855712890625,0,0.0035390231479817645,39287
tile_40N_0E,46.92351178750041,2.443730547001808,2011-06-20T18:00:00,GMM00010113,179.0865936279297,0,0.00030257947924703965,41492
tile_40N_0E,44.28362526229649,5.673714477646101,2012-02-28T12:00:00,ITM00016546,958.8924560546875,0,0.09390508547967095,31382
tile_40N_0E,49.18480599373848,1.9370863708178065,2011-06-20T18:00:00,GMM00010113,130.12205505371094,0,0.08210585434681991,36741
tile_40N_0E,48.62873757244846,6.102510146637922,2011-06-20T18:00:00,GMM00010113,366.5438232421875,0,9.20493657733347e-05,28370
tile_40N_0E,49.17230133939948,5.3341443853520065,2011-06-20T18:00:00,GMM00010113,249.08645629882812,0,0.0009518256550823947,35570
tile_40N_0E,44.48990518806606,3.4848370344672333,2012-02-28T12:00:00,ITM00016546,1005.2483520507812,0,0.04383775814330673,36305
tile_40N_0E,43.38599890102984,2.6760686297290412,2012-02-28T12:00:00,ITM00016546,546.1201782226562,0,0.3084879802479596,34408
tile_40N_0E,47.68065749470602,4.087477113290111,2011-06-20T18:00:00,GMM00010113,316.626220703125,0,0.00010012800458790563,32067
tile_40N_0E,41.864555587313205,1.060846348872736,2012-02-28T12:00:00,ITM00016546,422.4075622558594,0,0.10525923583799314,33919
tile_40N_0E,49.403713117436695,8.620071765588865,2011-06-20T18:00:00,GMM00010113,108.9248046875,0,1.5574226251897138e-05,34775
tile_40N_0E,42.44568164987269,6.912648149535912,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,40688
tile_40N_0E,44.387617054223654,0.8003694982883613,2012-02-28T12:00:00,ITM00016546,58.62092971801758,0,0.08167030659820643,30580
tile_40N_0E,46.24497985804643,9.720829731707086,2010-01-04T00:00:00,ITM00016037,2369.829833984375,0,0.002342244772665292,38440
tile_40N_0E,45.44734535453422,9.058293214118184,2010-01-04T00:00:00,ITM00016037,123.06279754638672,0,0.038459970234899485,29799
tile_40N_0E,41.650909405196714,0.16481318288192548,2018-12-12T00:00:00,SPM00008383,150.68380737304688,0,0.11298985704602357,38992
tile_40N_0E,40.45396211209465,7.658538460396533,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,35703
tile_40N_0E,49.53387160249568,2.5422498802877946,2011-06-20T18:00:00,GMM00010113,99.04691314697266,0,0.05073739648400054,36477
tile_40N_0E,40.22694643055535,8.2704719165093,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,30480
tile_40N_0E,42.494982427379746,2.2378325416993894,2012-02-28T12:00:00,ITM00016546,1268.9488525390625,0,0.16421103768709594,28561
tile_40N_0E,47.741597669096556,6.647461685589495,2011-06-20T18:00:00,GMM00010113,710.6758422851562,0,8.951821987733479e-06,35622
tile_40N_0E,40.35857747698968,1.560394257751061,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,30074
tile_40N_0E,40.85853027257032,0.08477120312366027,2018-12-12T00:00:00,SPM00008383,563.0850830078125,0,0.40620120678719945,29789
tile_40N_0E,41.390669756385314,2.6160857280284167,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,37277
tile_40N_0E,45.35395945548552,4.327550590712961,2012-02-28T12:00:00,ITM00016546,792.8403930664062,0,0.010395751458508356,39722
tile_40N_0E,47.3833613895335,8.406607231620738,2010-01-04T00:00:00,ITM00016037,502.26080322265625,0,7.546563663742183e-05,33590
tile_40N_0E,44.106227127740866,7.299399610479057,2012-02-28T12:00:00,ITM00016546,1840.5166015625,0,0.3292613535718933,32121
tile_40N_0E,48.835917682230296,7.71741531278519,2011-06-20T18:00:00,GMM00010113,164.6399383544922,0,2.155494587497485e-05,29550
tile_40N_0E,48.38447601760649,6.055301230841513,2011-06-20T18:00:00,GMM00010113,406.42626953125,0,4.5072916158670064e-05,29341
tile_40N_0E,49.482552024459245,5.31748985634016,2011-06-20T18:00:00,GMM00010113,267.86767578125,0,0.002623516358765005,41016
tile_40N_0E,45.31414216378746,4.018697132106647,2012-02-28T12:00:00,ITM00016546,801.2645874023438,0,0.009726536768592614,31578
tile_40N_0E,49.51712824722827,1.515296728659239,2011-06-20T18:00:00,GMM00010113,209.01708984375,0,0.21968811566995589,39336
tile_40N_0E,49.782197184012084,8.43173013015785,2011-06-20T18:00:00,GMM00010113,85.56816101074219,0,5.3146495852830566e-05,29319
tile_40N_0E,43.41560418415798,4.1044972020115775,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,39963
tile_40N_0E,44.714481138212356,5.1521662037160265,2012-02-28T12:00:00,ITM00016546,393.7652893066406,0,0.07219606261691341,36354
tile_40N_0E,44.18119302698052,2.230189463340343,2012-02-28T12:00:00,ITM00016546,282.16082763671875,0,0.02497879351434011,30788
tile_40N_0E,45.838084058142165,6.215889172640318,2010-01-04T00:00:00,ITM00016037,467.38739013671875,0,0.0010510908746531168,34410
tile_40N_0E,43.09384222890234,2.425537224146188,2012-02-28T12:00:00,ITM00016546,548.0674438476562,0,0.2636422104779407,31514
tile_40N_0E,49.98457343733552,1.68151195357363,2011-06-20T18:00:00,GMM00010113,112.73588562011719,0,0.5143840556792463,36251
tile_40N_0E,41.01641115886158,6.893256686422044,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,41009
tile_40N_0E,49.94549230839473,8.167096402732623,2011-06-20T18:00:00,GMM00010113,242.4537353515625,0,0.00012013419921996531,31608
tile_40N_0E,42.31444525866446,9.402897518473893,2012-02-28T12:00:00,ITM00016546,617.2282104492188,0,0.732687331496022,40145
tile_40N_0E,49.49595727262381,2.8576881884355965,2011-06-20T18:00:00,GMM00010113,39.7286262512207,0,0.02814660837070515,35693
tile_40N_0E,46.58206074308097,0.5441324554359162,2011-06-20T18:00:00,GMM00010113,113.99652862548828,0,0.023958218761320666,32306
tile_40N_0E,42.797720874853255,9.086902839623786,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,40835
tile_40N_0E,40.21106159982345,5.609304754160154,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,40424
tile_40N_0E,45.05601668008551,9.911964111549095,2010-01-04T00:00:00,ITM00016037,40.59877395629883,0,0.06953889583028058,38842
tile_40N_0E,45.327401733404294,4.819677274366365,2012-02-28T12:00:00,ITM00016546,195.5286407470703,0,0.012345229853646588,34424
tile_40N_0E,42.90088008379717,3.290203428999937,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,30893
tile_40N_0E,43.37404600894085,3.014156249885487,2012-02-28T12:00:00,ITM00016546,98.6153793334961,0,0.5217072322714662,34589
tile_40N_0E,41.14880648029797,4.477775606126691,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,37140
tile_40N_0E,45.111648555975336,8.129423204986487,2010-01-04T00:00:00,ITM00016037,296.08837890625,0,0.0790482663225346,34738
tile_40N_0E,48.30216810203056,8.946713206043086,2010-01-04T00:00:00,ITM00016037,677.652587890625,0,7.431230218738501e-06,38571
tile_40N_0E,49.546336659052606,9.679154206509871,2010-01-04T00:00:00,ITM00016037,377.5367431640625,0,3.892442276719477e-06,41441
tile_40N_0E,49.90629810558596,1.31046476814484,2011-06-20T18:00:00,GMM00010113,73.33020782470703,0,0.7202968220823833,31003
tile_40N_0E,46.88135589941269,4.5820981766307245,2011-06-20T18:00:00,GMM00010113,341.2556457519531,0,8.37883341980415e-05,39095
tile_40N_0E,42.043814600517045,1.4610195912313495,2012-02-28T12:00:00,ITM00016546,731.6897583007812,0,0.08199436667383889,38629
tile_40N_0E,48.53410392218612,4.473865318195083,2011-06-20T18:00:00,GMM00010113,116.85182189941406,0,0.00021841728271192496,30519
tile_40N_0E,40.54542217758006,8.241072587310246,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,30498
tile_40N_0E,42.1225906770383,2.404586707074264,2012-02-28T12:00:00,ITM00016546,781.509765625,0,0.2060593026749082,32680
tile_40N_0E,44.928207585241346,4.147113062092594,2012-02-28T12:00:00,ITM00016546,1437.1761474609375,0,0.03355172053419841,38490
tile_40N_0E,49.96505755602998,4.161019830610608,2011-06-20T18:00:00,GMM00010113,266.8114318847656,0,0.02322287970253317,29410
tile_40N_0E,43.343051911269534,0.4280469674701526,2012-02-28T12:00:00,ITM00016546,249.744140625,0,0.025634661825614625,35391
tile_40N_0E,44.60202085031856,9.177519110494492,2010-01-04T00:00:00,ITM00016037,1148.249755859375,0,0.47695469739013824,33844
tile_40N_0E,42.74486371646174,9.440856219293925,2012-02-28T12:00:00,ITM00016546,163.00575256347656,0,0.9537093094781078,28935
tile_40N_0E,49.29838560179128,6.997691494347333,2011-06-20T18:00:00,GMM00010113,278.90228271484375,0,0.00020306318238449858,39073
tile_40N_0E,40.74441184063783,6.67367089170432,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31429
tile_40N_0E,47.56405673273263,0.9903929410771528,2011-06-20T18:00:00,GMM00010113,125.83544921875,0,0.0071773891632998365,38205
tile_40N_0E,49.931543902997376,2.47102881430461,2011-06-20T18:00:00,GMM00010113,72.17407989501953,0,0.13504816886567914,31005
tile_40N_0E,45.94555872589674,7.927651323914224,2010-01-04T00:00:00,ITM00016037,2346.3310546875,0,0.005910116360543886,35726
tile_40N_0E,47.30691443855501,3.4349505569955663,2011-06-20T18:00:00,GMM00010113,230.0383758544922,0,0.00011832519110932055,30173
tile_40N_0E,48.45600571158678,5.717380471305866,2011-06-20T18:00:00,GMM00010113,357.48419189453125,0,7.307212026197938e-05,40379
tile_40N_0E,46.62636433425124,7.9469254026178575,2010-01-04T00:00:00,ITM00016037,1473.6583251953125,0,0.0007368022222145729,41504
tile_40N_0E,42.871573064033505,2.8759090440270363,2012-02-28T12:00:00,ITM00016546,161.9193115234375,0,0.8227021738287928,31542
tile_40N_0E,49.407798512223266,9.321823058698948,2010-01-04T00:00:00,ITM00016037,362.0240783691406,0,5.198982323283576e-06,36439
tile_40N_0E,45.84843797372662,4.249044648696803,2012-02-28T12:00:00,ITM00016546,544.7013549804688,0,0.002144625637462151,34759
tile_40N_0E,44.385475199104874,6.497920353823955,2012-02-28T12:00:00,ITM00016546,1297.6815185546875,0,0.0671284475150346,37436
tile_40N_0E,49.884504154396616,9.573583416962279,2011-06-20T18:00:00,GMM00010113,177.26100158691406,0,1.2045746022012907e-05,35589
tile_40N_0E,42.78610338069218,7.1226822034506405,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31683
tile_40N_0E,41.72119826221415,5.966241465226558,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31360
tile_40N_0E,41.557452770584085,7.339291572756846,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,35197
tile_40N_0E,43.903725358823024,0.5486375344783778,2012-02-28T12:00:00,ITM00016546,148.34262084960938,0,0.04803137580019409,38647
tile_40N_0E,46.368078055962144,8.04202416676828,2010-01-04T00:00:00,ITM00016037,1326.76123046875,0,0.0017442586522600399,39754
tile_40N_0E,45.622242858162345,5.37323085464063,2012-02-28T12:00:00,ITM00016546,402.2542724609375,0,0.004037419183894362,32759
tile_40N_0E,48.15026222899839,0.6537102838488873,2011-06-20T18:00:00,GMM00010113,83.365234375,0,0.014950039642789877,35501
tile_40N_0E,42.42871662233055,8.401903442487912,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,36959
tile_40N_0E,42.4613243212554,0.287817957278258,2018-12-12T00:00:00,SPM00008383,1307.374755859375,0,0.011090743143391575,41617
tile_40N_0E,44.47790479000827,7.530908419642245,2010-01-04T00:00:00,ITM00016037,467.7205505371094,0,0.14189905158200217,30084
tile_40N_0E,48.891749031945466,1.0868950107589892,2011-06-20T18:00:00,GMM00010113,142.26943969726562,0,0.16885830865087698,32131
tile_40N_0E,40.830683776560875,0.25797812630635186,2018-12-12T00:00:00,SPM00008383,909.838134765625,0,0.5791940911005815,28210
tile_40N_0E,47.57089049736369,8.329143396078635,2010-01-04T00:00:00,ITM00016037,323.5,0,4.018220274365569e-05,31365
tile_40N_0E,45.29483951387371,2.569568611557483,2012-02-28T12:00:00,ITM00016546,819.952392578125,0,0.001996222088202967,40048
tile_40N_0E,41.639070362650884,0.5034132126974722,2018-12-12T00:00:00,SPM00008383,314.5793151855469,0,0.13260047566017702,33646
tile_40N_0E,44.338991388085624,1.243198081447392,2012-02-28T12:00:00,ITM00016546,254.17779541015625,0,0.03204856755325688,28836
tile_40N_0E,48.125117907948734,9.443706930923735,2010-01-04T00:00:00,ITM00016037,533.9507446289062,0,2.3194182017158973e-05,34323
tile_40N_0E,47.53615093447868,3.487064112210332,2011-06-20T18:00:00,GMM00010113,223.5009765625,0,0.00019336181341947446,39793
tile_40N_0E,48.82599209802373,0.4821478822585279,2011-06-20T18:00:00,GMM00010113,269.76409912109375,0,0.1340466827984393,34929
tile_40N_0E,47.35449780750736,6.370210251689608,2010-01-04T00:00:00,ITM00016037,305.5599365234375,0,2.1414106677254245e-05,36681
tile_40N_0E,47.89884085384104,1.775692893336085,2011-06-20T18:00:00,GMM00010113,118.39155578613281,0,0.004368410198664861,37235
tile_40N_0E,45.2027218271248,1.54775428266406,2012-02-28T12:00:00,ITM00016546,263.8367614746094,0,0.019390426221201712,32086
tile_40N_0E,43.95310742294202,6.218449734517457,2012-02-28T12:00:00,ITM00016546,707.9234008789062,0,0.1324966289116232,39075
tile_40N_0E,40.36549767495654,8.251464761571238,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,39778
tile_40N_0E,42.928435872606556,2.558995105921259,2012-02-28T12:00:00,ITM00016546,671.8866577148438,0,0.40046254610256554,33892
tile_40N_0E,40.04623136913171,8.054517921653977,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31808
tile_40N_0E,41.835773468204316,2.0593224308326374,2012-02-28T12:00:00,ITM00016546,647.0816650390625,0,0.2995347774105133,36981
tile_40N_0E,42.93243312600556,6.584988982369827,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31333
tile_40N_0E,47.128478779362254,8.645549794544035,2010-01-04T00:00:00,ITM00016037,974.3969116210938,0,0.00017893692197408566,28378
tile_40N_0E,46.90019448961479,3.030223619766852,2011-06-20T18:00:00,GMM00010113,215.46157836914062,0,8.61269789391749e-05,30939
tile_40N_0E,45.29614514413805,6.121356215550971,2010-01-04T00:00:00,ITM00016037,2524.34912109375,0,0.005069916799811297,39736
tile_40N_0E,47.54810339122329,8.936352857429315,2010-01-04T00:00:00,ITM00016037,627.0606079101562,0,4.622711378497654e-05,32872
tile_40N_0E,49.28552194743104,2.45996016255261,2011-06-20T18:00:00,GMM00010113,36.39726257324219,0,0.028255399258343528,41866
tile_40N_0E,45.48593456268704,8.171210487345432,2010-01-04T00:00:00,ITM00016037,216.16384887695312,0,0.02819936789545768,41662
tile_40N_0E,46.14170067409774,8.449917175155509,2010-01-04T00:00:00,ITM00016037,929.0789794921875,0,0.004228647251802206,41792
tile_40N_0E,45.20655001260751,8.64404457642262,2010-01-04T00:00:00,ITM00016037,102.37146759033203,0,0.0857183365832682,39346
tile_40N_0E,48.9634698337646,5.257759968973753,2011-06-20T18:00:00,GMM00010113,241.128662109375,0,0.0005126720170044264,32897
tile_40N_0E,41.52786553135605,5.39895878387465,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,40887
tile_40N_0E,45.62299750944477,9.077054809901844,2010-01-04T00:00:00,ITM00016037,214.0742950439453,0,0.02200486516938592,29838
tile_40N_0E,41.25455740977992,7.0116347123552885,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,38195
tile_40N_0E,48.17413858681105,1.66864480969652,2011-06-20T18:00:00,GMM00010113,124.33641052246094,0,0.011149470388199068,32562
tile_40N_0E,43.59003357120681,2.4148998376980724,2012-02-28T12:00:00,ITM00016546,440.6112060546875,0,0.1312677772572739,28182
tile_40N_0E,41.24597927078733,6.593317487412959,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,37465
tile_40N_0E,43.11557457323446,9.247868866896962,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,34541
tile_40N_0E,40.306511374398504,1.9455479750743532,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,30410
tile_40N_0E,48.33687951933034,5.483751253418566,2011-06-20T18:00:00,GMM00010113,415.5411376953125,0,5.8851585154753946e-05,38928
tile_40N_0E,41.950365793519836,3.408953814335466,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,36513
tile_40N_0E,49.44454470232271,1.8318638098401108,2011-06-20T18:00:00,GMM00010113,108.06488800048828,0,0.11444049374001247,38813
tile_40N_0E,49.62006880978381,5.840497889865408,2011-06-20T18:00:00,GMM00010113,362.8428039550781,0,0.0023796614567786136,31645
tile_40N_0E,44.45275137726201,0.7792537886049999,2012-02-28T12:00:00,ITM00016546,138.3323516845703,0,0.09439015275415359,32706
tile_40N_0E,42.507293085632284,0.6923960409761198,2012-02-28T12:00:00,ITM00016546,1833.6673583984375,0,0.013097219065275207,32506
tile_40N_0E,49.7987924389024,2.1981523825568674,2011-06-20T18:00:00,GMM00010113,41.74443435668945,0,0.16677160414980033,40220
tile_40N_0E,40.86526055843515,0.28431643624670766,2018-12-12T00:00:00,SPM00008383,741.0604858398438,0,0.6314479214815001,28978
tile_40N_0E,44.59771672539627,4.9989214868900875,2012-02-28T12:00:00,ITM00016546,234.4972686767578,0,0.11365954116232227,28109
tile_40N_0E,48.56073250323784,0.7367260205142212,2011-06-20T18:00:00,GMM00010113,219.2120819091797,0,0.05917186121616767,36624
tile_40N_0E,45.1974641592064,7.930395720070925,2010-01-04T00:00:00,ITM00016037,185.02731323242188,0,0.04998230563104442,41516
tile_40N_0E,41.26709025638421,2.124620359395586,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,38945
tile_40N_0E,47.8437334530606,7.077503638703843,2010-01-04T00:00:00,ITM00016037,416.7382507324219,0,9.225935701632877e-06,31443
tile_40N_0E,49.31914386305992,6.448278085657247,2011-06-20T18:00:00,GMM00010113,237.9285125732422,0,0.0004714738057569134,38759
tile_40N_0E,43.09608365737583,4.7020108516746,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,31625
tile_40N_0E,42.73894051199885,8.537138780058596,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,34480
tile_40N_0E,41.27324684146704,7.004650900685623,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,38994
tile_40N_0E,44.519308666120395,0.20864745532550355,2018-12-12T00:00:00,SPM00008383,99.40553283691406,0,0.2923887897393885,41305
tile_40N_0E,44.742925329113596,1.4496349323587499,2012-02-28T12:00:00,ITM00016546,233.39431762695312,0,0.028396080584782178,31118
tile_40N_0E,43.78339069029522,6.92861113591087,2012-02-28T12:00:00,ITM00016546,1086.1148681640625,0,0.5244294430709339,40160
tile_40N_0E,49.99258321227241,4.917097582182413,2011-06-20T18:00:00,GMM00010113,377.942626953125,0,0.018474032097413235,35300
tile_40N_0E,41.1064273821818,2.8476070396475683,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,37942
tile_40N_0E,43.22156989620809,7.3745035752126595,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,36230
tile_40N_0E,42.93614447539143,5.738637234022916,2012-02-28T12:00:00,ITM00016546,0.0,0,1.0,35674
